customer_id,prod_ca,prod_td,prod_credit_card
1373242,1,0,0
1217564,1,0,0
2220547,1,0,0
3753533,1,0,0
129079,1,1,1
2230045,1,0,0
4032230,1,0,0
1310465,1,0,1
1028098,1,0,0
238370,1,0,0
2966969,1,0,0
1050758,1,0,0
1405063,1,0,0
2333247,1,0,0
125998,1,0,0
1050002,1,0,1
1774938,1,0,1
4066314,1,0,1
248719,1,1,0
2553188,1,0,0
104540,1,0,0
1466184,1,0,0
4145745,1,0,0
1241595,1,0,0
1152382,1,0,0
1782588,1,1,1
1374642,1,1,1
1502429,1,0,1
1188183,1,0,0
2577481,1,0,1
1193312,1,1,0
2423012,1,0,0
4028082,1,0,0
3966320,1,0,0
1259982,1,0,0
1110753,1,0,0
3965462,1,0,0
4608632,1,0,0
1447957,1,0,1
1228134,1,0,0
1709301,1,1,1
3848246,1,0,0
1918718,1,0,0
10053,1,0,0
3735080,1,0,1
2459763,1,0,1
3793184,1,0,0
2451087,1,0,0
1168115,1,0,0
116642,1,0,0
4038359,1,0,1
1089488,1,0,0
1420606,1,0,0
3961560,1,0,0
1366095,1,0,1
3923598,1,0,0
3909673,1,0,0
3800535,1,0,0
2233115,1,0,1
1299276,1,0,0
2342193,1,0,0
4064255,1,0,0
1307018,1,1,1
1087984,1,0,0
2482565,1,0,1
1767474,1,0,1
214411,0,0,1
1190620,1,0,1
1849170,1,0,1
1354638,1,0,0
1013427,1,0,0
1028731,0,1,0
3847539,1,0,0
1184470,1,0,0
1261626,1,0,1
2989761,1,0,0
1775620,1,0,0
1466154,1,0,0
1243485,1,0,0
1249847,1,0,0
1358804,1,0,0
2007977,0,0,NA
1808503,1,1,1
1086064,1,0,0
4111324,1,0,0
1277573,1,0,0
1144690,1,1,1
4401800,0,1,0
1189834,1,0,0
2117327,1,0,0
1857012,1,1,0
1332707,1,0,0
1378430,1,0,0
1232343,1,0,1
255202,1,0,0
2434635,1,0,0
1220271,1,0,0
1171231,1,1,0
1255957,1,0,0
2446056,1,0,0
2469713,1,0,0
105669,1,0,0
2341366,1,0,0
1184762,1,0,1
2923749,1,0,0
2559030,1,0,0
1338392,1,0,0
1326634,1,0,0
1148267,0,0,NA
2172058,1,0,0
2182670,1,0,0
2321253,1,0,1
1403669,0,0,1
1247094,1,0,0
4471332,0,0,1
1410017,1,0,1
4644051,0,0,1
1853329,1,0,0
4161126,1,0,0
2972705,1,0,0
1351261,1,0,0
2299891,1,0,0
1031751,1,0,0
1504463,1,1,1
1144754,1,0,0
1120900,0,0,NA
1380227,1,0,0
4583109,1,0,0
125070,1,0,0
1062938,1,0,0
118042,1,0,1
1205163,1,1,1
1071288,1,0,1
4112024,1,0,0
4331395,1,0,0
1171416,0,1,0
1338453,1,0,1
2207325,1,0,0
1199334,1,0,0
2341295,1,0,0
2417892,1,0,0
1218166,1,0,0
1275525,1,0,1
2587082,1,0,0
2451541,1,0,0
1230076,1,0,1
2542786,1,0,0
1087152,1,0,0
2213085,1,0,0
1008132,1,0,1
24780,1,0,0
1394542,1,0,0
1293570,1,0,0
1142708,1,0,0
1018958,1,0,0
2469545,1,0,0
2410104,1,0,0
1027934,1,0,0
1333885,1,0,1
3931678,1,0,0
4071427,1,0,1
1176175,1,0,1
1229215,1,0,0
1092817,1,0,0
2475835,1,0,0
2161725,1,0,0
2344935,1,0,1
1227939,1,0,1
1161950,1,0,0
1058635,1,0,0
1219105,1,0,0
1389017,1,0,0
1386244,1,0,0
1082072,0,0,1
1305582,1,0,0
2581294,1,0,0
3976462,1,0,1
23751,1,0,0
4290963,1,0,0
4339645,1,0,0
4036522,1,0,0
1191507,1,0,0
2212579,1,1,1
3828638,1,0,0
1143719,0,1,0
107109,1,1,0
1108593,1,0,0
2009049,1,0,0
1512150,1,0,0
386893,1,0,0
1050525,1,0,1
126533,1,0,0
2502098,1,1,1
2285639,1,1,1
1898094,1,0,1
2343745,1,0,0
2603896,1,0,0
2295252,1,0,0
2585470,1,1,1
2011892,1,0,1
1165552,1,0,0
126202,1,0,0
1192132,1,0,0
10126,1,0,0
1260151,1,0,1
4490858,1,0,0
3868178,1,0,0
2580268,1,0,0
1438816,1,0,0
1162593,0,1,1
2145473,1,0,1
4545771,0,0,1
2189735,1,0,1
298478,1,1,0
3859950,1,0,0
125218,0,0,1
1158032,1,0,0
3886491,1,0,0
2443152,1,0,0
4281458,1,0,0
1137850,1,0,0
1129599,1,1,0
1006595,1,0,0
4053615,1,0,0
3958465,0,1,0
1351772,1,0,0
1185419,0,1,0
110004,1,0,0
1246216,0,0,1
1030618,1,0,0
2484889,1,0,0
3827093,1,0,0
4076157,1,0,0
3952116,1,0,0
1486737,1,0,0
2326613,1,1,0
2202976,1,0,1
130174,1,0,0
3875443,1,0,1
1235590,1,0,0
3896894,1,0,0
3769227,1,0,0
1073653,1,0,0
1049744,1,0,0
4019112,1,0,0
1058314,1,0,0
2445478,1,0,0
4140975,1,0,0
2733681,1,1,1
24432,1,0,0
3923570,1,0,0
4551013,1,0,0
1417289,1,0,0
1701994,1,0,0
2235608,1,0,0
1005816,1,0,0
4160853,1,0,0
3199645,1,0,0
1039364,1,0,0
3897222,1,0,0
1101344,1,0,0
12556,1,0,0
1167518,0,0,1
229329,1,0,0
2592633,1,0,0
2441770,1,0,0
4140517,0,1,0
2231253,1,0,0
118707,1,1,0
1202735,1,1,0
1124858,1,0,0
100809,0,1,0
1218283,1,0,0
1061739,1,0,0
1478779,1,0,0
1142465,1,0,0
1366519,0,0,NA
1339999,0,1,0
1923683,1,0,1
1416077,1,0,0
1209307,1,0,0
2182805,0,1,0
3997188,1,0,1
3826980,1,0,0
1248866,1,0,0
117721,1,1,0
133703,0,1,0
1276537,1,0,0
1312623,1,0,0
1120023,1,0,0
3976238,1,0,0
1407035,1,0,0
1138773,1,0,0
2442077,1,0,0
1075249,1,0,0
3861819,1,0,0
1805011,0,0,1
4070711,0,0,1
4014072,1,0,0
13938,0,1,0
1125580,1,1,1
2603345,1,0,0
1128838,1,0,0
3823158,1,0,0
1336295,0,0,1
2305644,1,0,0
1005525,0,0,NA
111517,1,0,0
1664828,1,0,0
1001320,1,0,0
2346621,1,0,1
2305510,1,0,0
1328141,1,0,0
2228990,0,0,1
2125067,1,0,0
2205281,0,0,1
129733,1,0,0
1217854,1,0,1
1249995,1,0,0
1160768,1,0,0
4421653,1,0,0
1338225,1,0,0
2135951,1,0,0
1175716,1,1,1
2241332,1,0,0
1087565,1,0,0
1307192,1,0,0
1332832,1,0,0
2504948,1,0,0
1096059,1,0,0
101750,1,0,0
2216539,1,0,0
2474971,1,0,0
2975578,1,0,0
1223073,1,0,0
1101135,1,0,0
2210072,1,0,0
2516902,0,0,NA
1224972,1,0,1
1309587,1,1,1
1231388,1,0,0
1466420,1,0,0
1854121,1,0,0
1026335,1,0,0
2124987,1,0,0
1675305,1,0,0
1030045,1,0,0
2359009,1,1,1
39120,0,1,0
1383982,1,0,1
1167222,1,0,0
2312816,1,1,0
3761460,1,0,1
1135571,1,1,1
1190886,1,0,0
132936,1,0,0
3986364,1,0,0
2420411,1,0,1
2478998,1,0,0
1700827,1,0,0
1341929,1,0,0
2225419,1,0,0
2183677,1,0,0
2615901,1,0,0
2571324,1,0,0
1191510,1,0,0
2485467,1,0,1
1142090,0,0,1
1052382,1,0,0
2339827,1,0,0
1310629,1,0,0
1005105,1,0,0
2524516,1,0,0
1336914,1,0,0
1034111,1,1,0
1395770,1,0,0
1257199,1,0,0
1371946,1,0,0
129386,1,1,1
3830124,1,0,0
1335281,1,0,1
3897338,0,0,1
2508152,1,0,0
4011840,1,0,0
4360458,1,0,0
1290272,1,0,1
1081671,0,1,0
105725,1,0,0
1160182,1,0,0
1856115,1,0,0
1014392,1,0,0
1344251,1,0,0
2283595,1,0,0
1448336,1,0,0
4004511,1,0,0
105693,1,0,0
1457290,1,0,0
1383348,1,0,1
2416037,1,0,0
1603162,0,1,0
3897492,1,0,0
4071479,0,0,1
314919,1,1,0
124783,1,0,0
2174962,1,1,0
112679,1,1,1
1158985,1,0,0
2357927,1,0,0
1229139,1,1,1
2597423,1,0,0
1273431,1,0,1
4057206,1,0,0
3955604,1,0,0
1284502,1,1,1
140760,1,0,0
2325415,1,0,0
2388134,1,0,1
1012497,1,0,0
1445675,0,1,0
2528880,1,0,0
3153206,1,0,0
3952197,1,0,0
1770121,1,0,0
1006557,1,0,0
1228564,1,0,0
1154706,1,0,0
2824521,1,0,0
3861970,1,0,0
3811046,1,0,0
3842675,1,0,1
1239459,1,0,0
1818940,1,1,1
4471328,1,0,0
1237801,0,0,1
1251648,1,0,1
1394766,1,0,0
4144873,1,0,0
1132504,1,0,0
2415536,1,0,0
4110611,1,0,0
14224,1,0,0
2895188,1,0,0
1103357,1,0,0
1273721,1,0,0
3944787,1,0,0
1186906,1,0,0
1136668,1,1,0
3978008,1,0,0
1006567,1,1,0
2320014,1,0,0
3893815,1,0,0
3826819,1,0,0
106660,1,0,0
2458303,1,0,0
1278221,1,0,0
2494120,1,0,1
2328210,1,0,1
2157591,1,0,0
2553752,1,0,0
3822863,1,0,1
2317706,1,1,0
1963400,1,0,0
1219835,0,0,1
1001800,1,0,0
4033385,1,0,1
1147421,1,0,0
132819,1,0,0
1131713,1,0,0
2591008,1,0,0
2109832,1,0,0
1143004,1,0,0
1830308,1,0,1
1049711,1,0,0
2300465,1,0,0
1229613,1,0,0
2276100,1,0,0
2568835,1,0,0
2456181,1,1,1
1242129,1,0,0
1231448,1,0,0
2478452,1,0,1
4072395,0,1,0
2547962,1,0,0
1196374,1,0,0
2456007,1,0,1
3877183,1,0,0
2116803,1,0,0
1109739,1,0,0
2504589,1,0,0
3848291,1,0,0
135106,1,0,0
1003052,1,0,1
2346350,1,0,0
4060374,1,0,0
2435515,0,1,0
2388115,1,0,0
1185372,1,0,1
2573164,1,0,0
1079799,1,0,0
2248869,1,0,1
1291274,1,0,1
3998248,1,0,1
2478702,1,0,0
1159814,1,0,0
3838522,1,1,0
1303166,1,0,0
4144617,1,0,1
4179042,1,0,0
1171925,1,0,0
1153909,1,0,0
14069,1,1,0
2075605,1,0,0
2394048,1,0,0
4123247,1,0,0
2160155,1,0,0
2601200,1,0,0
2231276,1,0,0
3856494,1,0,0
1398743,0,1,0
1104578,1,0,0
1336379,1,0,0
1050343,1,0,0
1888892,1,0,0
4036722,1,0,0
3962098,1,0,0
1182522,1,0,0
2845840,1,1,1
141097,1,0,0
1831280,1,0,0
1043096,0,0,1
2482124,1,0,0
1258356,1,0,0
1702396,1,1,0
4105778,0,0,1
1036045,1,0,0
1159096,1,0,0
3837835,0,0,1
3940871,1,0,1
2597106,1,0,0
4149301,1,0,1
2603923,1,0,1
4010220,1,0,0
1010031,1,0,0
2183713,1,0,1
3898680,1,0,0
3828407,0,0,1
1339249,1,0,0
2421972,1,0,0
1223933,1,0,0
1262414,1,0,0
1125811,1,0,0
1365770,1,0,0
1990771,1,0,0
2346733,1,0,0
1631078,1,0,0
2380256,1,0,0
2888068,1,0,0
2025222,1,0,0
1825790,1,0,0
1279055,0,0,1
2337683,1,0,0
1138246,1,0,0
1233888,1,0,0
107884,1,1,0
2596539,1,0,0
1889521,1,0,0
2484270,1,0,0
4058638,1,0,0
1220422,1,1,0
1652254,1,0,0
2906109,1,0,1
2475521,1,0,0
237059,1,0,0
1210072,1,0,0
3127287,1,0,0
1255529,1,0,0
1009798,1,0,0
1144047,1,0,1
1315958,1,0,0
2505150,1,0,0
130055,1,0,0
1011540,0,0,1
1176014,1,0,0
1112368,1,0,0
120679,1,0,0
1630632,1,0,0
111800,1,0,0
41445,0,1,0
2282959,1,1,1
1402393,1,1,0
1123940,1,0,0
1411943,1,0,1
103482,1,0,0
2531198,0,1,0
2255073,1,0,0
3123819,1,0,0
2482438,1,0,0
1203813,1,0,0
1010112,1,0,0
1241587,1,0,0
3214576,1,0,0
108129,0,0,1
3036975,1,0,0
1014229,0,0,NA
1161863,1,0,0
1138214,1,0,0
1570579,1,0,0
3121817,1,0,0
2370175,1,0,0
410151,1,0,0
1367789,1,1,0
2446685,1,0,0
2497825,0,1,0
2206110,1,0,0
12826,1,0,0
4441269,1,0,1
3826812,1,0,0
1394288,0,0,1
2484200,1,0,0
39397,1,1,0
1256822,1,0,0
103461,1,1,0
111600,1,0,0
3991920,1,0,0
1288093,1,0,0
1373333,0,0,1
2372159,1,0,0
1254653,1,0,0
1138182,1,0,0
1336308,1,0,0
2503361,1,0,0
2341677,1,0,0
1216278,1,0,0
1053698,1,0,0
3817741,1,0,0
4116587,1,0,0
2247710,1,0,0
2600177,1,0,0
2251672,1,0,0
1183475,1,0,0
1429620,1,0,0
3856272,1,0,0
3780925,0,1,0
4082082,1,0,0
1218060,1,0,0
1672696,1,0,0
2419954,1,0,0
1401249,1,0,0
2293376,0,0,1
2461431,1,0,0
1160838,0,1,0
4108729,0,0,1
2248160,1,0,0
1130535,1,0,0
4027889,1,0,0
1220300,1,0,0
103320,1,0,0
1228239,1,0,0
1431818,1,0,0
2374598,1,0,0
1022423,1,0,0
1155798,1,1,1
2317070,1,0,0
2515376,1,0,0
2042630,1,0,1
1116043,1,0,0
1339600,1,0,1
2958097,1,0,0
124796,1,0,0
2308885,1,0,0
3877614,1,0,0
2382216,1,1,0
2995774,1,0,0
2293632,1,0,0
2391895,1,0,1
1408694,1,0,1
4089510,1,0,0
1301880,1,0,1
4122668,1,0,0
102857,1,0,0
2569278,1,0,0
2442112,1,0,0
2261122,1,0,1
2419499,1,0,1
1325121,1,0,0
1174968,1,0,0
1159435,1,0,1
3965616,1,0,0
107679,1,0,0
2064558,1,0,0
1107172,1,0,0
1036619,1,0,0
1218086,1,0,0
3855827,1,0,0
1030011,0,0,1
2447669,1,0,0
4055084,1,0,0
4651806,1,0,0
1955143,0,1,0
1040948,1,0,0
4107995,1,0,1
2243205,1,0,0
1413254,1,0,0
1086751,1,0,0
1138287,1,0,0
1202699,1,0,0
2237726,1,0,0
2327137,1,0,0
1162194,1,0,0
2196596,1,0,0
1480758,1,0,0
1609983,1,0,0
2124396,1,0,0
1413598,1,0,0
1025611,0,0,1
2669711,1,0,0
129163,1,0,0
2394328,1,0,0
3934136,1,0,0
1552662,1,0,0
2380506,1,0,0
3011178,1,0,0
1039977,1,0,0
2207186,1,0,0
2583389,1,0,0
106807,1,0,1
1219812,1,0,0
3214054,1,0,0
2465747,1,0,0
1009119,1,0,1
1166032,1,0,1
2441941,1,0,0
1367816,1,0,0
1014317,1,0,0
244187,1,0,0
2569071,1,0,0
3848018,1,0,0
3783972,1,0,0
1187442,1,0,0
125455,1,0,0
140440,1,1,0
1074980,1,1,1
2210030,1,1,0
2397651,0,1,0
1125761,1,0,0
1106863,0,1,0
1394662,1,0,0
115994,1,1,0
1017129,1,0,0
3842638,1,0,0
2410868,1,0,0
1220119,1,0,0
1389149,1,0,1
2381973,1,0,0
1849902,1,0,0
3978163,1,0,1
240861,1,0,0
1227096,1,0,0
1223124,1,0,0
1395346,1,0,1
3859588,1,0,1
1444554,1,1,0
2202256,1,0,0
4510272,1,0,0
1054852,1,0,1
1190690,1,1,0
1235594,1,0,0
1057282,1,0,1
3834239,1,0,0
1309368,0,1,0
1201814,1,0,1
1449434,1,0,1
4068828,1,0,0
1265352,1,0,0
2966881,1,0,0
2411211,1,0,0
1127995,1,0,0
2734775,1,0,0
2437623,1,0,0
1149019,1,0,0
2863660,1,0,0
1072826,1,0,0
1039826,1,1,1
103916,1,0,0
1315135,1,0,1
1058629,1,0,0
1227656,1,0,0
1009335,1,0,0
1196932,1,0,0
132387,1,0,1
4050823,1,0,0
1217978,1,0,0
1140546,0,0,1
1172217,1,1,1
1385769,1,1,1
1327499,1,0,0
2303441,0,1,0
119313,0,1,0
129711,1,0,0
4555232,0,0,1
4421727,1,0,0
3916159,1,0,0
1213971,1,0,0
1141232,1,0,0
2274398,1,0,0
1111382,1,0,0
1353524,1,0,1
1107390,1,0,0
4584970,1,0,0
1137778,1,0,1
2226725,1,0,0
1230574,1,0,0
112259,1,0,0
2115633,1,1,1
1411001,1,0,0
117785,1,0,0
1221044,1,0,0
1172743,1,0,0
101550,1,1,1
1972115,1,0,0
2555484,1,1,1
386711,1,0,0
1124976,1,0,1
2282346,1,0,0
1521511,1,0,0
2233996,1,0,0
1229333,1,0,0
2615242,1,0,0
2325374,1,0,0
3842656,1,0,1
1066974,1,0,0
1173706,1,0,1
1295762,0,0,1
1165280,1,0,1
1419736,1,0,0
2351336,1,0,0
1408313,1,0,1
1315325,1,0,1
1081796,1,0,0
1021966,1,0,1
1223851,1,0,0
2048025,1,0,0
1842387,1,0,0
1496065,1,0,1
3066797,1,0,0
238303,1,0,0
2262817,0,0,1
309268,1,0,0
1349809,1,0,1
3793357,0,0,0
2057097,1,0,0
1237235,1,0,1
2354473,1,0,0
1429241,1,0,0
2029378,1,0,0
1253808,1,0,0
1016729,1,0,0
3827655,1,0,0
2583269,1,0,0
1016986,1,0,0
1319727,1,0,0
2445647,1,0,0
1121771,0,0,NA
1378765,1,0,0
1188567,1,0,0
1051834,1,0,0
1169290,1,0,0
3874751,1,0,0
4022658,1,0,0
3115471,1,0,0
1101145,1,0,0
3127584,1,0,0
2183631,1,0,0
1008888,1,0,0
2265278,1,0,1
1172752,1,0,1
2424446,1,0,0
4054922,1,0,0
2423730,1,0,0
1080045,1,0,0
3185122,1,0,0
1165446,1,0,0
1132345,0,1,0
1252583,0,1,0
10128,1,0,0
1177671,1,1,0
1602988,1,0,0
1165779,0,0,1
2247899,1,0,0
302488,0,1,0
1048122,1,0,0
2401558,1,0,0
2265212,1,0,0
1186199,1,0,0
1306204,1,0,0
4140586,1,0,0
4026450,1,0,0
2608372,1,0,0
1416365,1,0,0
226363,0,0,NA
1919309,1,0,0
1210882,1,0,0
4005029,1,0,0
236806,1,1,0
1048968,1,0,0
1295870,1,0,0
1190717,1,1,1
2166426,1,0,0
1180409,1,0,0
1232263,1,0,0
1139015,0,0,1
4465915,1,0,0
2545114,1,0,0
2923426,1,0,0
4033793,1,0,0
3988831,1,0,0
1243535,1,0,0
2504827,1,0,1
1203625,1,0,0
2248021,1,0,1
2561413,1,0,0
4144256,1,0,0
118688,0,1,0
225795,1,0,1
4531644,1,0,0
256896,1,0,0
1005261,1,0,0
2302614,1,0,0
2294709,1,0,1
2676148,1,0,0
2467424,1,0,0
1352459,0,0,1
1109874,1,0,0
2284532,1,0,0
4531585,1,0,0
2381361,1,0,0
2100531,1,1,0
1230318,1,0,0
1098383,0,1,0
3976876,1,0,0
1011683,1,0,0
4407140,1,0,1
4156121,1,0,0
1911711,1,0,0
1137397,1,0,0
381846,1,1,1
1246514,1,0,0
1058321,1,0,0
3794370,1,0,0
1709749,1,0,0
1023870,1,0,0
1420019,1,0,0
1227471,1,0,0
1013425,1,0,0
2263433,1,0,0
3871981,1,0,0
1729954,1,0,1
1214762,1,0,0
2075756,1,0,0
2265343,1,0,0
1000996,1,0,1
3960742,1,0,0
1902749,0,1,0
2097072,1,0,0
2254861,1,0,0
1218461,1,0,0
2458374,1,0,0
2362346,1,0,0
4598625,1,0,0
135551,1,0,0
244516,1,0,0
1215035,1,0,0
1109550,0,1,0
2398970,1,0,1
4103398,1,0,0
1234906,1,0,0
10689,1,1,1
4307828,1,0,1
1134778,1,1,0
1178801,1,0,0
1611887,1,1,0
1371533,1,0,0
1008511,1,0,0
4551315,1,0,0
4066151,1,0,0
1620453,1,0,0
1179422,1,0,0
3753384,1,0,0
100521,0,1,0
14961,1,0,0
1173184,1,1,0
1040974,1,0,0
231978,1,0,0
1110174,1,0,0
2176253,1,0,0
1236340,1,0,0
1421785,1,0,0
3776156,1,0,0
1077561,1,0,1
3789880,1,0,0
1016734,1,0,0
1177635,1,0,0
1959897,1,0,0
2988947,1,0,0
1235234,1,0,0
1204671,1,0,0
244495,1,0,0
1203435,1,0,0
2279934,1,0,0
3066641,1,0,0
1020095,1,0,0
1151110,1,0,0
4075757,1,0,0
11796,1,0,0
2051244,1,0,0
1405512,0,0,NA
1467790,1,0,0
1149793,0,1,0
1131557,1,0,0
2329464,1,0,0
1138244,1,0,0
1343382,1,0,0
3966368,1,0,0
2277057,1,0,1
4072337,1,0,0
11318,1,0,0
245957,1,0,0
1033599,1,0,0
2614245,1,0,0
232022,0,1,0
1336344,1,0,1
1552953,1,0,1
1144590,1,0,0
2482351,1,0,1
3833821,1,0,0
3961513,1,0,0
2175168,1,0,0
399635,1,0,0
1783342,1,0,0
2468801,1,0,0
2995399,1,0,0
2172025,1,0,0
1078724,1,0,1
2476532,1,0,0
1089723,0,1,0
381682,1,0,0
118063,1,0,0
1251564,1,0,0
4125220,1,0,0
2258381,1,0,0
2391572,0,0,1
1124890,1,0,0
1235333,1,0,0
2166429,1,0,0
1136875,1,0,0
1187445,1,0,1
1155064,1,1,0
1080911,1,0,0
2311247,1,0,0
194381,1,1,0
1168932,1,0,0
4091746,1,0,0
1401283,1,0,1
1394564,1,0,0
4528861,1,0,0
1224445,1,0,1
3064779,1,0,0
4036755,1,0,0
1982438,1,0,0
1593948,1,1,0
1618420,0,0,1
1221886,1,0,0
395641,1,0,0
4137367,1,0,0
3781067,1,0,0
2316725,1,0,0
1134601,1,0,0
2423807,1,0,1
2600095,1,0,0
1402517,0,0,NA
125274,1,0,0
1115889,1,1,0
3844014,1,0,1
1184446,1,0,0
2165502,1,0,0
4107936,1,0,0
1393836,0,1,0
1408744,1,0,0
2158943,1,0,0
4555258,1,0,0
2168408,1,0,0
1239803,1,0,0
3986472,1,0,0
1982478,1,0,0
1271568,1,0,1
1450178,0,1,0
23937,1,1,1
432086,1,0,0
3856529,1,0,1
1481049,1,0,0
2406571,1,0,0
110349,1,0,0
4073126,1,0,0
2421314,1,0,0
3797974,1,0,0
4037439,1,0,0
4067090,1,0,0
2354471,1,0,0
1089140,1,0,0
1113336,1,0,0
2320295,1,0,0
1117885,1,0,0
1044107,1,0,0
1473741,1,0,1
1363329,1,0,0
1245412,1,0,1
1688311,1,0,0
109186,1,0,0
3937640,0,0,1
1315878,0,0,1
1282973,1,0,1
1273341,1,1,0
4023691,1,0,0
1393660,1,0,0
1355071,1,1,1
3792681,1,0,0
3890883,1,0,0
1504654,1,0,0
1407232,1,0,0
1133536,1,0,0
2282806,1,0,1
2538835,1,0,0
1028650,1,0,0
1305587,0,1,0
1383716,1,1,0
125366,1,0,0
1019081,1,0,0
1018240,0,1,0
2494332,1,0,0
1504600,1,0,1
1770867,1,0,0
1152771,1,0,0
1185387,0,1,0
1011803,1,0,0
3980249,1,0,0
2076934,1,0,0
1358279,1,0,0
1074804,1,0,0
2241191,1,0,0
1122512,0,1,0
3929832,1,0,0
1214938,1,0,0
1201217,1,0,1
2232257,1,0,0
1351260,1,0,0
2249992,1,0,1
1222077,0,1,0
12537,0,1,0
3950311,1,0,1
1404069,1,0,0
243424,1,0,0
1293933,0,0,1
1095924,1,0,0
2233346,1,0,0
2301711,1,0,0
3980515,1,0,0
4124026,1,0,0
2386522,1,0,0
1678631,0,0,1
1457660,1,0,0
4468808,0,0,1
1427363,1,0,1
1142827,1,0,0
1090325,1,0,0
4168083,1,0,0
1128106,1,0,1
1275548,1,0,0
1087607,1,0,0
2508323,1,0,0
1299414,1,0,0
1090581,1,0,0
1048418,1,0,0
1265086,1,0,0
1408334,1,0,0
2507290,1,0,0
1275733,1,1,1
2887529,1,0,0
2151627,1,1,0
1044940,1,0,0
2402938,1,0,0
1075096,1,0,0
1011145,1,0,0
1079600,1,1,1
2317449,0,0,1
1856840,1,0,0
1143749,1,1,0
2124681,1,1,0
1251508,1,1,0
1095644,1,0,0
1655710,1,0,1
1111623,1,0,0
2159295,1,0,1
111962,1,0,0
127949,0,1,0
1175638,1,0,0
3987828,1,0,0
1179023,1,0,0
1157671,1,0,0
1113497,1,0,0
2008137,1,0,0
1428640,1,0,0
2883670,1,0,0
1098635,1,0,0
4578854,0,0,1
1109567,1,0,0
3962761,1,0,0
129545,1,0,0
2189488,1,0,0
4076150,1,0,0
1048333,1,1,0
1082489,0,1,0
1261380,0,0,1
4069616,1,0,0
4069274,1,0,0
3947452,1,0,0
1256074,1,0,0
2587493,1,0,0
1768694,1,1,1
1152870,0,0,1
1142748,1,0,0
1019628,1,0,0
1373010,1,0,1
4068894,1,0,0
2583084,1,0,1
2455654,1,0,0
1234842,1,0,0
3199709,1,0,1
2355121,1,0,0
1289380,1,0,1
1266344,1,0,0
1130166,1,0,0
2239634,1,0,0
1069917,1,0,0
2047929,1,0,0
2543787,1,0,0
2410903,1,0,0
3997006,0,1,0
3214429,1,0,0
3990233,1,0,0
1424473,1,0,0
4019598,1,0,0
2394401,1,0,1
2334219,1,0,0
1149155,0,0,0
1133823,1,0,0
1861322,1,0,0
1266901,1,0,1
14826,1,0,0
1116282,1,0,0
2242779,1,0,1
2500707,1,0,0
107084,1,0,0
1013892,1,0,1
2486792,1,0,0
1017472,1,0,1
2157350,1,0,0
2309457,1,0,0
3915380,0,1,0
1304465,1,0,0
1060358,1,0,0
2781235,1,1,0
3915991,1,0,0
1082007,1,0,0
2564314,1,0,0
125351,1,0,0
1320994,1,0,0
1960100,1,0,1
1455547,1,0,0
3990179,1,0,0
213920,0,1,0
1138282,1,0,0
4092748,1,0,0
2483707,1,0,0
2483997,1,0,1
2213837,1,0,0
1104575,1,0,0
2569345,1,0,0
1002132,1,0,1
1173952,0,0,1
1280063,0,0,1
1251220,1,0,0
4057070,0,1,0
1098231,1,0,0
2300562,1,1,0
1813075,1,0,0
2394443,1,0,0
4168108,1,0,0
104519,1,1,1
128336,1,0,0
1101136,1,0,0
3868062,1,1,0
1077544,1,0,0
1099702,1,0,0
1186926,1,0,0
1017578,1,0,1
380137,1,0,0
1358888,1,0,0
1734974,1,0,0
298958,1,0,0
226337,1,1,0
137782,1,0,0
2380738,0,1,0
1014775,1,0,0
1926431,1,0,0
1091875,1,0,0
2906301,1,0,0
1854071,1,0,0
1465410,1,0,0
3965535,1,0,0
4006844,1,0,0
2485397,1,0,0
1230377,1,0,0
1003314,1,0,0
2533971,1,0,0
3887681,1,0,0
1044714,1,0,0
1155053,1,0,0
103938,1,0,0
2381443,0,0,1
2677922,1,1,0
2555802,1,0,0
1277251,1,0,0
1397429,1,0,1
1305255,1,0,1
2895388,1,0,0
2484435,1,0,0
1011349,1,0,0
3961547,1,0,0
1221414,1,0,0
130646,1,0,0
1408071,1,0,0
4011568,1,0,0
2390598,0,0,1
2314206,1,1,0
1416087,1,0,0
2247573,1,0,0
2457965,1,0,0
1050032,1,0,1
1160690,1,0,0
1031561,1,0,0
4080439,1,0,0
2202167,1,0,0
1748543,1,0,1
4069730,0,0,1
1141798,1,0,0
1450484,1,0,0
2017169,0,1,0
23587,1,1,0
1465679,1,0,1
1350945,1,0,1
4085802,1,0,0
1308788,1,0,0
1168206,1,0,0
1187436,1,0,0
1797275,1,0,1
2842519,1,0,1
136691,1,0,0
2219425,1,0,1
2439728,1,0,0
2028559,1,0,0
1478795,1,0,0
165306,1,1,0
1248715,0,0,NA
1011757,1,0,0
104439,1,0,1
1410782,1,0,0
2576114,1,0,0
2454837,1,0,0
1086201,1,0,0
1294186,1,0,0
3891054,1,0,0
1405816,1,0,0
120144,1,0,0
1221591,1,0,0
3838246,0,1,0
1315550,1,0,1
2290819,1,0,0
1133934,1,0,0
11894,1,0,0
4365530,1,0,0
4022314,0,0,1
1009983,1,0,0
1253691,1,0,1
1143269,0,1,0
1083505,1,0,0
1481030,1,0,1
1106892,1,0,0
4107385,1,0,0
2462323,1,0,0
1811567,0,0,1
2264636,1,0,1
3909412,1,0,0
292391,1,1,0
1337385,1,0,1
227898,1,0,0
1061485,1,0,0
1816332,1,0,0
1277159,1,0,0
1393128,1,0,0
1164107,1,1,1
