customer_id,segment,province_city
3127669,Regular,No Info
1397362,Regular,HA NOI
2284057,Regular,HA NOI
2461572,Regular,HA NOI
120596,Regular,HO CHI MINH
1127377,Regular,HO CHI MINH
2007055,Regular,HA NOI
1466450,Regular,HO CHI MINH
1224002,Regular,HO CHI MINH
3789938,Silver,TIEN GIANG
1282906,Regular,HA NOI
3854493,Regular,QUANG NINH
2555528,Silver,HA NOI
1130436,Regular,HA NOI
1291274,Regular,HO CHI MINH
407650,Regular,NHA TRANG
107679,Regular,HO CHI MINH
3950311,Silver,No Info
2105077,Regular,HOA BINH
1359436,Regular,HA NOI
1091959,Regular,QUANG TRI
2370423,Regular,HA NOI
2381361,Regular,THAI BINH
1860614,Regular,HA NOI
1024809,Gold,HO CHI MINH
4075910,Regular,HA NOI
1889403,Regular,HO CHI MINH
2168408,Regular,HA NOI
187412,Regular,NAM DINH
3962217,Regular,NAM DINH
1143532,Silver,NHA TRANG
4035589,Regular,No Info
125619,Regular,HO CHI MINH
1038736,Regular,HO CHI MINH
1190639,Silver,HO CHI MINH
2207325,Regular,HO CHI MINH
1064125,Silver,THAI BINH
1198356,Regular,DA NANG
1138976,Regular,HA NOI
1284098,Regular,HO CHI MINH
1152870,Silver,HO CHI MINH
1842387,Regular,AN GIANG
3891391,Regular,NAM DINH
1142824,Regular,HO CHI MINH
1680485,Regular,THAI BINH
1019332,Regular,HO CHI MINH
4082082,Regular,HA NOI
2283592,Regular,HA NOI
4528552,Regular,HA NOI
1225583,Regular,DA NANG
136383,Regular,HA NOI
1570913,Regular,HA NOI
3986472,Regular,No Info
1120023,Regular,HO CHI MINH
3842675,Silver,HO CHI MINH
1390320,Regular,THAI NGUYEN
1077861,Silver,HO CHI MINH
2371976,Gold,HO CHI MINH
197653,Regular,THANH HOA
1163147,Gold,NGHE AN
1242812,Regular,HO CHI MINH
3776156,Regular,HA NOI
129815,Regular,CAN THO
3938416,Regular,QUANG NAM
2204220,Regular,HA NOI
4307828,Regular,HA NOI
2336937,Regular,HA NOI
1343382,Regular,HO CHI MINH
1035424,Regular,HO CHI MINH
3891452,Regular,HA NOI
119423,Regular,HA NOI
1256822,Regular,PHU THO
395718,Regular,NHA TRANG
2523672,Silver,HA NOI
1232263,Regular,HA NOI
1416526,Regular,THANH HOA
394589,Regular,HAI PHONG
1110916,Regular,HO CHI MINH
1299065,Regular,HA NOI
4127435,Regular,BINH DUONG
1006683,Silver,HO CHI MINH
2981715,Regular,No Info
1208212,Regular,HA NOI
4119490,Regular,HO CHI MINH
4635247,Regular,HA NOI
381980,Regular,AN GIANG
1003081,Regular,HA NOI
2301711,Regular,HA NOI
1896796,Regular,HO CHI MINH
2329298,Regular,DONG NAI
1022124,Regular,HA NOI
135281,Regular,NAM DINH
131627,Regular,HO CHI MINH
2491737,Regular,HA NOI
4365810,Regular,No Info
4057168,Silver,HO CHI MINH
1226177,Silver,HO CHI MINH
1875601,Silver,HA NOI
2539920,Regular,HA NOI
1702396,Regular,HO CHI MINH
3794370,Silver,HO CHI MINH
1175570,Regular,HO CHI MINH
1147617,Silver,HO CHI MINH
1367829,Regular,HO CHI MINH
4035847,Regular,HO CHI MINH
1371439,Regular,HA NOI
1087607,Regular,HA NOI
1131356,Silver,QUANG TRI
2401965,Silver,HAI PHONG
1332832,Regular,HA NOI
1015609,Regular,HA NOI
303424,Regular,HO CHI MINH
3973038,Silver,HO CHI MINH
4622897,Regular,HOA BINH
3957145,Regular,No Info
1132602,Regular,HO CHI MINH
3847439,Regular,CAN THO
1188401,Silver,HO CHI MINH
1034946,Silver,HO CHI MINH
1067324,Regular,HA NOI
1218635,Regular,HO CHI MINH
1330611,Regular,HA NOI
4128012,Regular,HA NOI
2412057,Silver,HO CHI MINH
4520299,Regular,No Info
1220054,Regular,HO CHI MINH
1481290,Silver,HO CHI MINH
1025046,Regular,HA NOI
4073377,Regular,HO CHI MINH
3886843,Silver,HO CHI MINH
407043,Regular,LONG AN
2477295,Regular,VUNG TAU
4140464,Regular,HA NOI
1404795,Regular,DONG NAI
1035543,Regular,HO CHI MINH
1334261,Regular,HA NOI
1816006,Regular,HO CHI MINH
1028990,Gold,HA NOI
2153671,Regular,HA NOI
114068,Gold,HO CHI MINH
1081671,Regular,QUANG NINH
2322656,Silver,HAI PHONG
1307411,Regular,HA NOI
2372219,Regular,GIA LAI
1127881,Regular,HA NOI
1143315,Regular,HA NOI
1164107,Gold,HO CHI MINH
129315,Regular,QUANG BINH
1281885,Regular,CAN THO
1085299,Regular,HA NOI
4119742,Regular,DAKLAK
3910732,Regular,HO CHI MINH
1095527,Regular,THUA THIEN HUE
1029112,Regular,HA NOI
1305209,Regular,HO CHI MINH
2177226,Regular,HO CHI MINH
1302854,Regular,HO CHI MINH
2415451,Regular,HA NOI
1061461,Regular,HO CHI MINH
2295518,Regular,HA NOI
1296487,Regular,HO CHI MINH
1778668,Regular,HA NOI
1265661,Regular,THANH HOA
1853420,Regular,HOA BINH
120144,Regular,HO CHI MINH
2445771,Regular,No Info
2525600,Silver,HO CHI MINH
2419856,Silver,HAI PHONG
1110632,Regular,HO CHI MINH
1372268,Regular,HA NOI
4562319,Regular,No Info
2562424,Regular,THUA THIEN HUE
1122790,Regular,HO CHI MINH
2595598,Regular,HA NOI
1202359,Silver,HO CHI MINH
1177585,Regular,HO CHI MINH
4161120,Regular,HA NOI
124723,Regular,HO CHI MINH
1176331,Regular,HA NOI
3853500,Regular,HO CHI MINH
4012090,Regular,HO CHI MINH
1351260,Regular,HA NOI
2480983,Regular,THANH HOA
1006566,Regular,HO CHI MINH
2375375,Silver,HO CHI MINH
1371533,Regular,HA NOI
1173807,Regular,HO CHI MINH
3856593,Regular,HA NOI
3882961,Regular,No Info
2349746,Silver,HA NOI
1113497,Silver,BINH THUAN
1213863,Silver,HO CHI MINH
1500393,Regular,HO CHI MINH
1125761,Regular,HA NOI
3923543,Regular,HO CHI MINH
2159014,Silver,HA NOI
4005328,Regular,HO CHI MINH
116270,Silver,NGHE AN
4468372,Regular,VINH PHUC
1224421,Gold,HO CHI MINH
1310629,Regular,HA NOI
1185196,Regular,HA NOI
1219797,Silver,HO CHI MINH
1296852,Regular,DA NANG
1692476,Regular,NAM DINH
2424907,Regular,HA NOI
1128106,Regular,HO CHI MINH
1525548,Regular,HA NOI
2247899,Regular,No Info
2445527,Silver,BAC NINH
2484903,Regular,HA NOI
2069304,Regular,HA NOI
1255275,Regular,HA NOI
2426791,Regular,HA NOI
1167793,Silver,HA NOI
3943011,Regular,No Info
1209150,Silver,HO CHI MINH
2380870,Regular,HAI PHONG
1228527,Regular,HO CHI MINH
105465,Regular,HAI PHONG
1286532,Regular,CAN THO
2144786,Regular,HA NOI
1132334,Regular,QUANG BINH
2278914,Silver,HA NOI
2298200,Regular,HA NOI
2554634,Regular,THANH HOA
2402745,Regular,HO CHI MINH
2603896,Regular,No Info
2539967,Regular,NAM DINH
4007487,Regular,HA NOI
1262349,Regular,HA NOI
1191487,Regular,HA NOI
1223025,Gold,HA NOI
1042598,Regular,HA NOI
1273706,Regular,HO CHI MINH
103916,Regular,NGHE AN
1041536,Regular,LONG AN
104977,Regular,THUA THIEN HUE
1219782,Regular,HO CHI MINH
2560522,Regular,HA NOI
1168579,Regular,HA NOI
2305002,Regular,QUANG BINH
4281228,Regular,No Info
3842656,Silver,VINH PHUC
1105773,Silver,HA NOI
1248866,Regular,HA NOI
1729954,Regular,HO CHI MINH
1167969,Regular,HA NOI
2342148,Silver,HO CHI MINH
4110216,Silver,HA NOI
2596539,Regular,HO CHI MINH
1300611,Regular,HA NOI
1354378,Silver,HO CHI MINH
1088638,Regular,HA NOI
3919491,Regular,HO CHI MINH
1840611,Regular,HO CHI MINH
2442889,Regular,HO CHI MINH
1401134,Regular,HA NOI
1229265,Regular,HA NOI
2554367,Regular,HA NOI
2614245,Regular,DONG NAI
1336652,Regular,HO CHI MINH
1079390,Regular,THAI BINH
2300889,Regular,HA TINH
1115543,Regular,HA NOI
1251203,Regular,HAI PHONG
1144101,Regular,HAI PHONG
2492650,Regular,HO CHI MINH
4421663,Regular,QUANG BINH
2100531,Regular,QUANG TRI
1172955,Regular,HA NOI
2445477,Silver,BINH THUAN
2564051,Regular,HA NOI
2285432,Regular,HA NOI
1038720,Regular,HA NOI
4470815,Silver,HO CHI MINH
1273368,Regular,HO CHI MINH
3890761,Regular,HA NOI
1983891,Regular,HA NOI
1039638,Silver,HA NOI
1109582,Regular,QUANG NINH
4072337,Regular,HO CHI MINH
1334497,Regular,HO CHI MINH
3847539,Regular,HA NOI
4089877,Regular,No Info
1005089,Regular,HO CHI MINH
1148235,Regular,HA NOI
4067090,Regular,No Info
3929438,Regular,QUANG NINH
4296744,Regular,No Info
4009515,Regular,HA NOI
2605474,Regular,HA NOI
100970,Regular,THANH HOA
2895388,Regular,BAC NINH
1748543,Silver,HO CHI MINH
1305012,Regular,HA NOI
125629,Regular,HO CHI MINH
3877183,Regular,HA NOI
3874247,Regular,HO CHI MINH
1111382,Regular,HA TINH
1063822,Regular,HA NOI
2325415,Silver,HA NOI
2863669,Regular,CAN THO
1782880,Regular,HA NOI
1281147,Regular,HA NOI
102305,Regular,HO CHI MINH
1013314,Regular,HO CHI MINH
3966515,Regular,TIEN GIANG
3874067,Regular,No Info
1165479,Regular,HA NOI
1436618,Regular,HO CHI MINH
4282557,Regular,BINH DUONG
3034248,Regular,No Info
1246935,Regular,HA NOI
1021004,Regular,HO CHI MINH
4434069,Regular,No Info
110812,Regular,HAI DUONG
1239466,Regular,HA NOI
110020,Regular,HO CHI MINH
245937,Regular,VINH LONG
2343303,Gold,HO CHI MINH
2346464,Regular,BINH DINH
3886845,Regular,HA NOI
2152766,Regular,HA NOI
1662673,Regular,HO CHI MINH
2233818,Regular,NGHE AN
158399,Regular,HO CHI MINH
237521,Gold,HO CHI MINH
1230840,Silver,NAM DINH
4122668,Regular,BINH DUONG
2526562,Regular,THANH HOA
2597026,Regular,HO CHI MINH
26378,Regular,THUA THIEN HUE
1117628,Regular,QUANG NINH
225172,Gold,HO CHI MINH
4105712,Regular,No Info
1999269,Regular,HA NOI
1424544,Regular,LONG AN
3904435,Silver,HA NOI
1086064,Regular,HA NOI
2014889,Regular,HO CHI MINH
1262116,Regular,HA NOI
3793074,Silver,DA NANG
1173952,Regular,HO CHI MINH
1289307,Regular,HA NOI
1125467,Regular,HA NOI
2445533,Regular,HO CHI MINH
2210350,Regular,HA NOI
1184762,Silver,HO CHI MINH
1709301,Regular,HO CHI MINH
1120577,Regular,HA TINH
1014392,Regular,QUANG NINH
1345072,Regular,HA NOI
1022286,Regular,QUANG NINH
3108853,Regular,HO CHI MINH
133937,Regular,THANH HOA
1428096,Regular,HO CHI MINH
1192125,Regular,HO CHI MINH
1333606,Silver,PHU THO
4051941,Regular,HA NOI
1218456,Silver,HO CHI MINH
1014317,Regular,HA NOI
4014125,Regular,HO CHI MINH
127884,Regular,QUANG BINH
2139664,Regular,HO CHI MINH
1230867,Regular,HO CHI MINH
3793013,Regular,HO CHI MINH
1752962,Regular,HO CHI MINH
2484769,Regular,HA NOI
218966,Regular,HAI DUONG
1217615,Regular,HO CHI MINH
1038646,Regular,THAI BINH
1448135,Regular,HO CHI MINH
119313,Gold,QUANG NINH
1861322,Regular,HA NOI
2269362,Regular,HAI PHONG
4112074,Silver,HO CHI MINH
1253805,Silver,HA NOI
1060358,Regular,HA NOI
2460885,Regular,HA NOI
133795,Regular,NHA TRANG
2447237,Silver,HO CHI MINH
1366804,Silver,THAI BINH
201132,Regular,THAI BINH
4292205,Regular,HOA BINH
1059062,Regular,HA NOI
3891667,Regular,HAI PHONG
2551257,Regular,HA NOI
3852052,Silver,HA NOI
1243485,Regular,DA NANG
1103648,Regular,HA NOI
1125670,Regular,HA NOI
309268,Regular,HAI PHONG
1277112,Regular,HO CHI MINH
3753533,Regular,HO CHI MINH
1103544,Regular,HA NOI
1193324,Silver,HO CHI MINH
1340901,Silver,HAI PHONG
2917430,Regular,HOA BINH
1163989,Silver,HO CHI MINH
1296283,Silver,HO CHI MINH
3935836,Regular,BINH DUONG
1000826,Silver,HO CHI MINH
2577481,Silver,HA NOI
1081959,Gold,HO CHI MINH
1141630,Regular,HA NOI
2828408,Regular,No Info
232104,Regular,VINH PHUC
4107549,Silver,HO CHI MINH
4009478,Regular,HA NOI
1314188,Regular,KIEN GIANG
4144617,Silver,HA NOI
1056245,Regular,HA NOI
2566607,Regular,HA NOI
4035633,Regular,HO CHI MINH
2299360,Regular,HA NOI
16900,Regular,HO CHI MINH
1411358,Regular,HA NOI
4044903,Regular,DA NANG
2600095,Regular,DONG NAI
2239155,Regular,VINH PHUC
1066417,Regular,HA NOI
1165916,Regular,HA NOI
3071754,Regular,NGHE AN
1001668,Regular,HA NOI
1322702,Silver,HA NOI
24780,Regular,HO CHI MINH
4145745,Regular,NGHE AN
1211838,Regular,BINH DINH
1180938,Gold,HA NOI
2152438,Regular,NGHE AN
1009040,Regular,HA NOI
2620077,Regular,HO CHI MINH
4551260,Regular,HA NOI
1210228,Regular,HO CHI MINH
1241993,Regular,HO CHI MINH
2480725,Regular,HA NOI
2447669,Regular,DONG NAI
1242822,Regular,HO CHI MINH
2629959,Regular,HAI DUONG
2441941,Regular,No Info
1273286,Regular,HA NOI
2413383,Regular,HO CHI MINH
1305240,Regular,HO CHI MINH
2692781,Regular,HA NOI
4066989,Regular,HA NOI
232525,Regular,DONG THAP
1003921,Regular,HO CHI MINH
1126392,Regular,HAI PHONG
2650000,Regular,HAI PHONG
2349001,Regular,HA NOI
29840,Regular,QUANG NINH
1155215,Regular,HA NOI
1155684,Regular,HO CHI MINH
2349858,Silver,HA NOI
119665,Regular,DA NANG
1496829,Regular,DA NANG
1115872,Regular,HA NOI
1389017,Regular,HA NOI
105476,Gold,HO CHI MINH
2182670,Regular,HA NOI
2396235,Regular,HO CHI MINH
1130535,Regular,HO CHI MINH
1172866,Regular,HA NOI
1398897,Regular,HO CHI MINH
3974489,Regular,HO CHI MINH
3821139,Regular,VINH LONG
215828,Silver,HO CHI MINH
2406365,Regular,VUNG TAU
1082489,Regular,QUANG NINH
2292162,Silver,HA NOI
1107725,Regular,HA NOI
1226401,Regular,HA NOI
1206904,Regular,HO CHI MINH
1418891,Regular,HA NOI
4053615,Silver,THAI BINH
2381495,Regular,HA NOI
2419478,Regular,HA NOI
3852772,Silver,HO CHI MINH
1870642,Regular,HA NOI
246419,Regular,HA NOI
1044266,Regular,HA NOI
2290819,Regular,HA NOI
22880,Gold,HO CHI MINH
1405772,Regular,HO CHI MINH
3825695,Regular,HO CHI MINH
1254105,Silver,HO CHI MINH
2354671,Regular,HA NOI
3958222,Regular,NAM DINH
2406288,Regular,HA NOI
1481029,Regular,LONG AN
1277681,Regular,HA NOI
2580002,Regular,HAI PHONG
3983588,Regular,No Info
130703,Regular,HO CHI MINH
3990588,Regular,DONG NAI
1344912,Regular,HA NOI
1373010,Regular,HO CHI MINH
126109,Regular,HO CHI MINH
1161688,Regular,HOA BINH
1256074,Regular,HA NOI
1204470,Silver,HO CHI MINH
1497267,Regular,HA NOI
1221062,Silver,PHU THO
1861390,Regular,HA NOI
3842638,Regular,No Info
1135699,Regular,HA NOI
118031,Regular,HA NOI
1266525,Silver,HA NOI
2410903,Regular,DONG THAP
3868178,Silver,THAI NGUYEN
1456096,Regular,HO CHI MINH
2175584,Silver,THUA THIEN HUE
224115,Regular,HO CHI MINH
1385745,Regular,HA TINH
1197547,Silver,HA NOI
2271226,Regular,HO CHI MINH
1005995,Silver,HO CHI MINH
1369448,Regular,HA NOI
1201913,Silver,THUA THIEN HUE
1229093,Regular,HO CHI MINH
3127573,Regular,HA NOI
1229760,Silver,HO CHI MINH
1068876,Regular,HO CHI MINH
1312811,Regular,HA NOI
1280063,Regular,HO CHI MINH
1161875,Regular,HA NOI
2159103,Regular,HA NOI
1043135,Regular,HA NOI
2301287,Regular,HA NOI
1431673,Regular,HA NOI
225330,Regular,HO CHI MINH
1051744,Regular,VINH LONG
2157769,Regular,NHA TRANG
2122475,Silver,HA NOI
4073039,Regular,HO CHI MINH
1213518,Regular,HA NOI
1111943,Regular,QUANG NINH
1372332,Regular,HA NOI
1468483,Regular,HA NOI
1191485,Silver,HA NOI
2346417,Regular,QUANG TRI
10847,Regular,HO CHI MINH
1849791,Regular,HO CHI MINH
244690,Silver,NAM DINH
1238019,Silver,HO CHI MINH
1305016,Regular,LONG AN
2572950,Regular,BINH DINH
1341077,Regular,HA NOI
2974620,Regular,HA NOI
124696,Regular,HO CHI MINH
2414020,Regular,THANH HOA
1420326,Regular,NAM DINH
2076934,Regular,THUA THIEN HUE
1220616,Regular,HA NOI
1768694,Gold,HO CHI MINH
1368291,Regular,HA NOI
2380519,Regular,HAI PHONG
1603407,Regular,HO CHI MINH
1151043,Regular,HO CHI MINH
2172058,Regular,CAN THO
1212074,Regular,HA NOI
4144873,Regular,HO CHI MINH
1031681,Regular,HA NOI
3988656,Regular,HO CHI MINH
3990233,Regular,NGHE AN
1244977,Regular,GIA LAI
2295806,Regular,HA NOI
1211311,Silver,HA NOI
1189088,Silver,HO CHI MINH
224914,Regular,HA NOI
1237361,Silver,HA NOI
2511042,Regular,DONG NAI
2263619,Regular,HO CHI MINH
2842519,Regular,HO CHI MINH
3952106,Regular,DA NANG
1226318,Silver,HO CHI MINH
4146073,Regular,No Info
1552880,Silver,THUA THIEN HUE
1874266,Regular,HA NOI
1193061,Regular,BAC NINH
1234601,Regular,HA NOI
140640,Regular,NGHE AN
1123832,Silver,HA NOI
1256582,Silver,HO CHI MINH
1027243,Regular,HO CHI MINH
1201441,Regular,THUA THIEN HUE
122959,Regular,HA NOI
1224254,Regular,HO CHI MINH
108572,Gold,HO CHI MINH
1265723,Regular,HA NOI
1055370,Regular,HA NOI
2458353,Regular,HO CHI MINH
127029,Regular,HO CHI MINH
109427,Regular,HO CHI MINH
3098124,Regular,THANH HOA
1386244,Regular,HA NOI
4050716,Silver,HO CHI MINH
13358,Regular,HO CHI MINH
4160930,Regular,HO CHI MINH
2388973,Regular,BAC NINH
1436514,Regular,HO CHI MINH
3115829,Regular,HA NOI
1005390,Regular,HO CHI MINH
2051396,Regular,QUANG NINH
2520393,Regular,No Info
2419747,Regular,No Info
1080556,Regular,HA NOI
1168091,Regular,HA NOI
1067716,Silver,HAI PHONG
2393976,Silver,HA NOI
2258463,Regular,HA NOI
2524703,Regular,HO CHI MINH
2344594,Silver,HO CHI MINH
1299473,Silver,HA NOI
136183,Regular,NAM DINH
2371818,Regular,HA NOI
1361503,Regular,HA NOI
1163688,Regular,HO CHI MINH
3934136,Regular,VINH LONG
1250262,Regular,HA NOI
2934435,Regular,HO CHI MINH
1038935,Gold,QUANG TRI
110963,Silver,HO CHI MINH
1312468,Silver,HA NOI
410143,Regular,HO CHI MINH
2587493,Regular,HA NOI
1012472,Regular,THAI NGUYEN
3926063,Regular,BINH DUONG
1004391,Regular,HO CHI MINH
1006037,Regular,HA NOI
181633,Regular,QUANG BINH
1338470,Regular,THAI BINH
2654687,Regular,HA NOI
4111324,Regular,No Info
1221485,Regular,HA NOI
2016372,Regular,HA NOI
2534864,Regular,LONG AN
3962761,Regular,NAM DINH
101341,Regular,QUANG NINH
394158,Silver,HO CHI MINH
1170997,Gold,HAI PHONG
1958047,Regular,DONG NAI
1292025,Regular,HA NOI
2320739,Regular,HA NOI
165306,Gold,NAM DINH
1112466,Gold,QUANG NINH
2241191,Regular,HAI DUONG
1124948,Regular,HO CHI MINH
4113429,Regular,HO CHI MINH
1224423,Regular,HO CHI MINH
2394401,Regular,HA NOI
10252,Regular,HO CHI MINH
3951980,Regular,HA NOI
1074366,Silver,HO CHI MINH
1011999,Silver,HO CHI MINH
3199727,Regular,HO CHI MINH
2217426,Silver,HO CHI MINH
1069583,Regular,VINH PHUC
244275,Silver,THUA THIEN HUE
2478998,Regular,HA NOI
1006573,Silver,HO CHI MINH
3874642,Regular,HO CHI MINH
3898593,Regular,HA NOI
1212419,Regular,HA NOI
1116491,Regular,BINH THUAN
108943,Regular,HO CHI MINH
1412914,Regular,HO CHI MINH
4087005,Regular,HO CHI MINH
4149301,Regular,HO CHI MINH
2580268,Regular,AN GIANG
1211226,Regular,HO CHI MINH
4009596,Regular,HA NOI
4018744,Silver,HA NOI
1187409,Regular,THANH HOA
4058638,Regular,No Info
1272290,Silver,HO CHI MINH
4145077,Regular,No Info
4077002,Regular,HO CHI MINH
3153104,Regular,DONG NAI
2369400,Regular,PHU THO
1068154,Regular,HA NOI
2508231,Regular,HO CHI MINH
4069976,Regular,HO CHI MINH
2306747,Regular,HA NOI
1367507,Regular,HO CHI MINH
1251542,Regular,HA NOI
1119678,Regular,HO CHI MINH
1226193,Regular,HO CHI MINH
3739895,Regular,AN GIANG
3071981,Regular,THAI BINH
1005143,Gold,HO CHI MINH
1289531,Regular,HO CHI MINH
1072939,Regular,HO CHI MINH
2428465,Regular,THAI BINH
2523039,Regular,HA NOI
2930093,Regular,HAI PHONG
4584970,Regular,No Info
4056493,Regular,VINH LONG
1128599,Regular,HA NOI
1161728,Regular,HOA BINH
3879347,Silver,HO CHI MINH
1266235,Regular,VINH PHUC
2183737,Regular,HA NOI
107307,Regular,HO CHI MINH
1024686,Regular,HO CHI MINH
127483,Regular,BAC GIANG
298958,Regular,HO CHI MINH
1392937,Regular,HO CHI MINH
121015,Regular,HO CHI MINH
3929357,Regular,HO CHI MINH
1557640,Silver,HO CHI MINH
1168288,Regular,HA NOI
1452434,Regular,THAI BINH
1051272,Regular,HO CHI MINH
1763808,Regular,HO CHI MINH
1358455,Regular,HO CHI MINH
2300562,Regular,VINH LONG
129387,Regular,NGHE AN
2343028,Regular,HA NOI
1341988,Regular,HO CHI MINH
4551013,Regular,THANH HOA
1001332,Silver,HOA BINH
1276479,Silver,BINH THUAN
2261855,Regular,HA NOI
3983713,Regular,HO CHI MINH
2439732,Regular,CAN THO
1139220,Regular,HO CHI MINH
2544515,Regular,HO CHI MINH
2958165,Regular,THUA THIEN HUE
1229139,Silver,HO CHI MINH
2265343,Regular,HO CHI MINH
2630287,Regular,HOA BINH
1205079,Silver,VUNG TAU
2263613,Regular,No Info
2574386,Regular,HA NOI
1129791,Regular,HA NOI
2438147,Silver,QUANG BINH
124041,Regular,HO CHI MINH
23095,Silver,DA NANG
1221858,Silver,HO CHI MINH
1275047,Regular,AN GIANG
1082604,Regular,HA NOI
127026,Regular,HO CHI MINH
2140642,Regular,HA NOI
4603590,Regular,HA NOI
2317059,Regular,HA TINH
2557975,Regular,HO CHI MINH
181590,Regular,DONG NAI
2492115,Regular,HAI DUONG
1103898,Regular,THANH HOA
102205,Silver,HO CHI MINH
2281660,Regular,AN GIANG
1237235,Silver,HO CHI MINH
2238408,Silver,HO CHI MINH
2583725,Regular,No Info
1739965,Regular,THAI BINH
1221886,Silver,HO CHI MINH
2541979,Regular,DONG NAI
3860678,Regular,No Info
101809,Silver,DA NANG
4065761,Regular,HA NOI
2388134,Regular,HO CHI MINH
2332992,Regular,HA NOI
2157209,Regular,HA NOI
1257363,Gold,HO CHI MINH
2532039,Regular,HA NOI
3013739,Regular,HA NOI
2170941,Regular,HA NOI
2218315,Regular,THAI NGUYEN
1071393,Silver,HA NOI
3830245,Silver,KIEN GIANG
118417,Silver,THUA THIEN HUE
1116563,Silver,HO CHI MINH
2528855,Regular,BAC NINH
1232487,Regular,HA NOI
106660,Regular,DA NANG
1097822,Regular,THANH HOA
3974608,Regular,BAC GIANG
1296010,Regular,HA NOI
1405758,Regular,HO CHI MINH
126749,Regular,HO CHI MINH
4009506,Regular,HA NOI
1603162,Silver,HO CHI MINH
4382473,Regular,HO CHI MINH
1172375,Silver,HA NOI
2486792,Regular,HA NOI
2481118,Regular,THANH HOA
2469713,Regular,HA NOI
3967986,Regular,No Info
187916,Regular,VINH PHUC
1213966,Regular,HA NOI
3932181,Regular,No Info
1144672,Regular,HA NOI
4510250,Regular,THAI BINH
1051476,Regular,DONG THAP
2300465,Regular,HAI PHONG
1121650,Regular,BINH THUAN
1130154,Regular,HA NOI
1673342,Gold,HO CHI MINH
1199429,Regular,HA NOI
2528574,Regular,No Info
134144,Regular,HO CHI MINH
2465747,Regular,QUANG NINH
2387338,Regular,HO CHI MINH
3091890,Silver,HO CHI MINH
3938665,Regular,No Info
2887762,Regular,HO CHI MINH
3834374,Regular,DONG NAI
2293653,Regular,HA NOI
298478,Regular,HO CHI MINH
1113328,Regular,HA NOI
1140441,Regular,HA NOI
3826826,Silver,HO CHI MINH
2556360,Regular,QUANG BINH
2607760,Regular,HO CHI MINH
1266835,Regular,HO CHI MINH
3887189,Regular,No Info
1177394,Regular,HA NOI
2504827,Silver,HA NOI
2362346,Regular,HA NOI
1511529,Regular,HA NOI
1389072,Regular,HO CHI MINH
2278896,Silver,HA NOI
1010628,Silver,HO CHI MINH
1054966,Regular,HA NOI
1474552,Regular,HO CHI MINH
1417201,Regular,HO CHI MINH
2383096,Silver,HO CHI MINH
109046,Regular,HAI DUONG
1218711,Regular,HA NOI
1358279,Regular,HA NOI
2208185,Regular,HA NOI
2021602,Regular,HO CHI MINH
2398530,Regular,THANH HOA
1172775,Regular,HA NOI
2563989,Regular,HO CHI MINH
1201710,Regular,HA NOI
2106398,Silver,HA NOI
1193331,Silver,HO CHI MINH
129733,Regular,HO CHI MINH
3965627,Regular,HO CHI MINH
2398387,Regular,AN GIANG
1292850,Regular,HO CHI MINH
1000888,Regular,HO CHI MINH
1365789,Regular,HA NOI
1265352,Regular,HA NOI
1425024,Regular,HO CHI MINH
1378430,Regular,VINH PHUC
4137339,Regular,NAM DINH
1340056,Regular,HO CHI MINH
1075057,Regular,HO CHI MINH
2485662,Regular,HA NOI
1336331,Regular,DA NANG
3793798,Regular,No Info
2357038,Regular,HA NOI
1228181,Regular,HO CHI MINH
2540122,Regular,HAI PHONG
1419918,Regular,HA NOI
1294015,Regular,HAI PHONG
2493138,Regular,HO CHI MINH
2497839,Regular,HO CHI MINH
1126800,Regular,HA NOI
1021204,Regular,HAI PHONG
2475356,Regular,BAC GIANG
4017596,Regular,DONG NAI
1024138,Regular,HA NOI
1048568,Regular,HO CHI MINH
241193,Regular,LONG AN
2677922,Regular,NGHE AN
2474834,Regular,No Info
1282615,Silver,HO CHI MINH
1111623,Regular,HA TINH
1241587,Regular,HO CHI MINH
2240899,Silver,HO CHI MINH
1142732,Regular,HO CHI MINH
3093192,Regular,BINH DINH
4014760,Regular,DONG NAI
2374514,Regular,HO CHI MINH
1675305,Regular,AN GIANG
4056901,Regular,DA NANG
1265418,Silver,HA NOI
2549191,Regular,BAC GIANG
4365738,Regular,CAN THO
1250602,Regular,HA NOI
127506,Regular,HO CHI MINH
1290473,Silver,HO CHI MINH
1323900,Regular,HO CHI MINH
4088761,Regular,HO CHI MINH
1181316,Regular,HA NOI
129241,Regular,HA NOI
1204508,Silver,HA NOI
2284882,Regular,AN GIANG
1335281,Regular,HA NOI
1256686,Regular,HA NOI
4290977,Regular,HO CHI MINH
1086639,Regular,HA NOI
1358940,Silver,HO CHI MINH
1227435,Silver,HA NOI
3787148,Regular,QUANG NINH
226107,Regular,HO CHI MINH
2349690,Silver,HA NOI
116267,Regular,THUA THIEN HUE
232090,Regular,THUA THIEN HUE
1367352,Regular,HA NOI
3910802,Silver,HO CHI MINH
1158197,Regular,HA NOI
2208384,Silver,HO CHI MINH
1276663,Regular,HO CHI MINH
3740463,Regular,HAI PHONG
1634282,Regular,HA NOI
1208063,Regular,HA NOI
4565342,Regular,HAI PHONG
2359307,Regular,HO CHI MINH
3880190,Regular,HA NOI
1310575,Silver,HA NOI
1286632,Regular,HA NOI
1222235,Regular,HA NOI
2242306,Regular,HA NOI
